game_id,game_date,team_id,team_name,goals_for,goals_against,shots_for,shots_against,faceoff_win_pct,power_play_pct,penalty_kill_pct,wins,losses,points,point_pct,team_shutouts,hits,blocked_shots,giveaways,takeaways,pims,powerPlayGoals
2025020441,,21,Colorado Avalanche,3,2,42.0,27.0,0.424242,0.0,1.0,1,0,2,1.0,0,21,13,13,4,4,0
2025020442,,13,Florida Panthers,7,6,40.0,31.0,0.573529,0.5,0.75,1,0,2,1.0,0,30,7,12,4,8,2
2025020442,,29,Columbus Blue Jackets,6,7,31.0,40.0,0.42647,0.25,0.5,0,0,1,0.5,0,15,20,20,5,6,1
2025020443,,1,New Jersey Devils,1,4,30.0,22.0,0.436363,0.0,1.0,0,1,0,0.0,0,15,16,17,4,2,0
2025020443,,6,Boston Bruins,4,1,22.0,30.0,0.563636,0.0,1.0,1,0,2,1.0,0,24,18,21,5,2,0
2025020444,,8,Montréal Canadiens,1,1,34.0,23.0,0.419354,0.25,1.0,1,0,2,1.0,0,21,11,11,3,6,1
2025020444,,10,Toronto Maple Leafs,1,1,23.0,34.0,0.580645,0.0,0.75,0,0,1,0.5,0,28,8,12,5,6,0
2025020445,,9,Ottawa Senators,1,2,42.0,20.0,0.492537,0.142857,1.0,0,1,0,0.0,0,25,10,9,7,10,1
2025020445,,19,St. Louis Blues,2,1,20.0,42.0,0.507462,0.0,0.857143,1,0,2,1.0,0,22,21,15,1,20,0
2025020446,,2,New York Islanders,2,0,19.0,32.0,0.425531,0.333333,1.0,1,0,2,1.0,1,22,22,15,2,4,1
2025020446,,14,Tampa Bay Lightning,0,2,32.0,19.0,0.574468,0.0,0.666667,0,1,0,0.0,0,21,10,10,7,6,0
2025020447,,12,Carolina Hurricanes,6,3,40.0,22.0,0.415584,0.333333,0.666667,1,0,2,1.0,0,12,9,17,5,6,2
2025020447,,18,Nashville Predators,3,6,22.0,40.0,0.584415,0.333333,0.666667,0,1,0,0.0,0,19,14,16,5,14,1
2025020448,,20,Calgary Flames,2,0,23.0,28.0,0.649122,0.0,1.0,1,0,2,1.0,1,20,19,11,8,9,0
2025020448,,68,Utah Mammoth,0,2,28.0,23.0,0.350877,0.0,1.0,0,1,0,0.0,0,22,14,17,4,7,0
2025020449,,16,Chicago Blackhawks,0,6,23.0,32.0,0.403508,0.0,0.5,0,1,0,0.0,0,10,11,18,5,6,0
2025020449,,26,Los Angeles Kings,6,0,32.0,23.0,0.596491,0.5,1.0,1,0,2,1.0,1,20,10,22,7,8,1
2025020450,,22,Edmonton Oilers,6,2,27.0,21.0,0.536585,1.0,1.0,1,0,2,1.0,0,9,12,16,2,4,1
2025020450,,52,Winnipeg Jets,2,6,21.0,27.0,0.463414,0.0,0.0,0,1,0,0.0,0,36,6,12,5,4,0
2025020451,,23,Vancouver Canucks,4,2,21.0,30.0,0.633333,0.0,0.666667,1,0,2,1.0,0,27,9,12,4,10,0
2025020451,,30,Minnesota Wild,2,4,30.0,21.0,0.366666,0.333333,1.0,0,1,0,0.0,0,22,13,16,4,10,1
2025020452,,17,Detroit Red Wings,4,3,25.0,27.0,0.555555,1.0,1.0,1,0,2,1.0,0,19,25,14,7,6,1
2025020452,,55,Seattle Kraken,3,4,27.0,25.0,0.444444,0.0,0.0,0,1,0,0.0,0,17,20,7,6,4,0
2025020453,,4,Philadelphia Flyers,2,3,25.0,28.0,0.479166,0.0,0.5,0,1,0,0.0,0,21,20,16,7,4,0
2025020453,,21,Colorado Avalanche,3,2,28.0,25.0,0.520833,0.5,1.0,1,0,2,1.0,0,18,18,16,5,2,1
2025020454,,2,New York Islanders,1,4,21.0,30.0,0.489795,0.0,1.0,0,1,0,0.0,0,23,16,13,4,6,0
2025020454,,13,Florida Panthers,4,1,30.0,21.0,0.510204,0.0,1.0,1,0,2,1.0,0,18,16,11,6,6,0
2025020455,,12,Carolina Hurricanes,1,4,29.0,23.0,0.492063,0.333333,0.5,0,1,0,0.0,0,12,9,17,6,6,1
2025020455,,28,San Jose Sharks,4,1,23.0,29.0,0.507936,0.5,0.666667,1,0,2,1.0,0,21,26,9,4,8,1
2025020456,,5,Pittsburgh Penguins,2,2,29.0,23.0,0.531914,0.0,1.0,0,0,1,0.5,0,26,19,13,5,2,0
2025020456,,25,Dallas Stars,2,2,23.0,29.0,0.468085,0.0,1.0,1,0,2,1.0,0,17,20,23,5,4,0
2025020457,,8,Montréal Canadiens,3,4,26.0,18.0,0.407407,0.0,0.5,0,1,0,0.0,0,14,9,16,2,6,0
2025020457,,19,St. Louis Blues,4,3,18.0,26.0,0.592592,0.5,1.0,1,0,2,1.0,0,34,19,13,5,4,1
2025020458,,3,New York Rangers,2,3,24.0,28.0,0.469387,,1.0,0,0,1,0.5,0,33,23,15,3,11,0
2025020458,,54,Vegas Golden Knights,3,2,28.0,24.0,0.530612,0.0,,1,0,2,1.0,0,15,11,18,7,9,0
2025020459,,15,Washington Capitals,2,0,38.0,39.0,0.52459,0.0,1.0,1,0,2,1.0,1,16,11,15,4,6,0
2025020459,,29,Columbus Blue Jackets,0,2,39.0,38.0,0.475409,0.0,1.0,0,1,0,0.0,0,12,7,17,5,8,0
2025020460,,16,Chicago Blackhawks,1,7,20.0,53.0,0.482758,0.5,0.6,0,1,0,0.0,0,15,10,17,5,8,1
2025020460,,24,Anaheim Ducks,7,1,53.0,20.0,0.517241,0.4,0.5,1,0,2,1.0,0,15,8,12,4,2,2
2025020461,,10,Toronto Maple Leafs,2,0,25.0,29.0,0.563636,0.0,1.0,1,0,2,1.0,1,20,14,9,8,22,0
2025020461,,14,Tampa Bay Lightning,0,2,29.0,25.0,0.436363,0.0,1.0,0,1,0,0.0,0,16,8,18,4,24,0
2025020462,,26,Los Angeles Kings,4,2,27.0,21.0,0.403508,0.0,0.75,1,0,2,1.0,0,17,15,13,2,8,0
2025020462,,68,Utah Mammoth,2,4,21.0,27.0,0.596491,0.25,1.0,0,1,0,0.0,0,32,18,11,5,2,1
2025020463,,7,Buffalo Sabres,4,7,29.0,28.0,0.471428,0.333333,0.6,0,1,0,0.0,0,19,8,9,4,16,2
2025020463,,20,Calgary Flames,7,4,28.0,29.0,0.528571,0.4,0.666667,1,0,2,1.0,0,17,17,14,4,18,2
2025020464,,17,Detroit Red Wings,4,0,21.0,39.0,0.5,0.0,1.0,1,0,2,1.0,1,15,23,17,5,6,0
2025020464,,23,Vancouver Canucks,0,4,39.0,21.0,0.5,0.0,1.0,0,1,0,0.0,0,27,7,12,3,4,0
2025020465,,30,Minnesota Wild,4,1,29.0,24.0,0.44,0.0,0.666667,1,0,2,1.0,0,24,17,11,7,8,0
2025020465,,55,Seattle Kraken,1,4,24.0,29.0,0.56,0.333333,1.0,0,1,0,0.0,0,16,20,18,4,8,1
2025020466,,8,Montréal Canadiens,1,6,27.0,27.0,0.697674,0.25,0.666667,0,1,0,0.0,0,24,18,14,3,15,1
2025020466,,14,Tampa Bay Lightning,6,1,27.0,27.0,0.302325,0.333333,0.75,1,0,2,1.0,0,27,16,10,4,17,1
2025020467,,1,New Jersey Devils,4,3,32.0,38.0,0.461538,0.0,0.0,1,0,2,1.0,0,15,15,16,5,8,0
2025020467,,9,Ottawa Senators,3,4,38.0,32.0,0.538461,1.0,1.0,0,1,0,0.0,0,22,11,16,2,8,3
2025020468,,2,New York Islanders,4,4,27.0,37.0,0.52,0.5,1.0,1,0,2,1.0,0,24,10,15,8,10,1
2025020468,,54,Vegas Golden Knights,4,4,37.0,27.0,0.48,0.0,0.5,0,0,1,0.5,0,14,12,20,6,8,0
2025020469,,4,Philadelphia Flyers,4,1,30.0,18.0,0.666666,0.0,1.0,1,0,2,1.0,0,17,11,10,4,4,0
2025020469,,28,San Jose Sharks,1,4,18.0,30.0,0.333333,0.0,1.0,0,1,0,0.0,0,28,20,16,3,4,0
2025020470,,5,Pittsburgh Penguins,3,3,47.0,28.0,0.490909,0.2,1.0,0,0,1,0.5,0,11,13,19,9,2,1
2025020470,,24,Anaheim Ducks,3,3,28.0,47.0,0.50909,0.0,0.8,1,0,2,1.0,0,24,17,15,7,8,0
2025020471,,12,Carolina Hurricanes,4,1,32.0,24.0,0.607142,0.25,0.666667,1,0,2,1.0,0,19,16,10,8,6,1
2025020471,,29,Columbus Blue Jackets,1,4,24.0,32.0,0.392857,0.333333,0.75,0,1,0,0.0,0,14,18,10,6,8,1
2025020472,,6,Boston Bruins,5,2,31.0,26.0,0.421052,0.0,0.5,1,0,2,1.0,0,26,21,15,12,6,0
2025020472,,19,St. Louis Blues,2,5,26.0,31.0,0.578947,0.5,1.0,0,1,0,0.0,0,30,20,13,2,6,1
2025020473,,25,Dallas Stars,4,3,19.0,33.0,0.618181,0.5,1.0,1,0,2,1.0,0,8,15,17,5,8,2
2025020473,,52,Winnipeg Jets,3,4,33.0,19.0,0.381818,0.0,0.5,0,1,0,0.0,0,32,10,15,6,8,0
2025020474,,7,Buffalo Sabres,4,3,28.0,30.0,0.381818,0.333333,1.0,1,0,2,1.0,0,14,12,9,6,8,2
2025020474,,22,Edmonton Oilers,3,4,30.0,28.0,0.618181,0.0,0.666667,0,0,1,0.5,0,17,15,14,3,12,0
2025020475,,18,Nashville Predators,3,3,31.0,42.0,0.5,0.5,0.75,1,0,2,1.0,0,11,18,14,3,8,1
2025020475,,21,Colorado Avalanche,3,3,42.0,31.0,0.5,0.25,0.5,0,0,1,0.5,0,9,7,16,7,4,1
2025020476,,3,New York Rangers,0,3,21.0,25.0,0.680851,0.0,1.0,0,1,0,0.0,0,36,13,15,2,8,0
2025020476,,16,Chicago Blackhawks,3,0,25.0,21.0,0.319148,0.0,1.0,1,0,2,1.0,1,12,14,9,7,6,0
2025020477,,17,Detroit Red Wings,4,3,29.0,37.0,0.520547,0.0,1.0,1,0,2,1.0,0,20,26,18,2,10,0
2025020477,,20,Calgary Flames,3,4,37.0,29.0,0.479452,0.0,1.0,0,1,0,0.0,0,15,5,17,7,8,0
2025020478,,13,Florida Panthers,4,3,36.0,30.0,0.491525,0.0,1.0,1,0,2,1.0,0,21,15,16,6,6,0
2025020478,,68,Utah Mammoth,3,4,30.0,36.0,0.508474,0.0,1.0,0,1,0,0.0,0,19,15,13,3,4,0
2025020479,,26,Los Angeles Kings,2,3,26.0,33.0,0.522388,0.2,0.571429,0,0,1,0.5,0,18,18,16,4,14,1
2025020479,,55,Seattle Kraken,3,2,33.0,26.0,0.477611,0.428571,0.8,1,0,2,1.0,0,18,14,10,4,10,3
2025020480,,10,Toronto Maple Leafs,2,3,30.0,32.0,0.606557,0.333333,1.0,0,0,1,0.5,0,19,15,16,10,4,1
2025020480,,28,San Jose Sharks,3,2,32.0,30.0,0.393442,0.0,0.666667,1,0,2,1.0,0,22,13,13,2,6,0
2025020481,,1,New Jersey Devils,4,8,37.0,35.0,0.484848,0.333333,0.333334,0,1,0,0.0,0,32,13,14,6,11,1
2025020481,,14,Tampa Bay Lightning,8,4,35.0,37.0,0.515151,0.666666,0.666667,1,0,2,1.0,0,15,13,7,2,11,2
2025020482,,2,New York Islanders,5,2,37.0,33.0,0.542857,0.5,1.0,1,0,2,1.0,0,20,18,17,7,2,2
2025020482,,24,Anaheim Ducks,2,5,33.0,37.0,0.457142,0.0,0.5,0,1,0,0.0,0,15,13,14,3,8,0
2025020483,,4,Philadelphia Flyers,2,3,19.0,22.0,0.456521,0.0,0.5,0,0,1,0.5,0,25,13,9,4,2,0
2025020483,,54,Vegas Golden Knights,3,2,22.0,19.0,0.543478,0.5,1.0,1,0,2,1.0,0,23,16,17,4,6,1
2025020484,,5,Pittsburgh Penguins,2,4,38.0,29.0,0.590163,0.166666,0.75,0,1,0,0.0,0,25,19,14,9,8,1
2025020484,,8,Montréal Canadiens,4,2,29.0,38.0,0.409836,0.25,0.833334,1,0,2,1.0,0,12,24,11,1,12,1
2025020485,,12,Carolina Hurricanes,2,2,39.0,25.0,0.652173,0.0,1.0,1,0,2,1.0,0,29,10,15,7,7,0
2025020485,,15,Washington Capitals,2,2,25.0,39.0,0.347826,0.0,1.0,0,0,1,0.5,0,21,21,9,3,9,0
2025020486,,9,Ottawa Senators,6,3,29.0,27.0,0.578125,0.5,0.0,1,0,2,1.0,0,18,21,16,6,0,1
2025020486,,29,Columbus Blue Jackets,3,6,27.0,29.0,0.421875,1.0,0.5,0,1,0,0.0,0,23,12,14,4,4,1
2025020487,,18,Nashville Predators,7,2,32.0,26.0,0.480769,0.25,1.0,1,0,2,1.0,0,14,15,10,5,11,1
2025020487,,19,St. Louis Blues,2,7,26.0,32.0,0.51923,0.0,0.75,0,1,0,0.0,0,27,10,14,2,13,0
2025020488,,25,Dallas Stars,2,5,18.0,32.0,0.523809,1.0,1.0,0,1,0,0.0,0,12,14,13,8,6,1
2025020488,,30,Minnesota Wild,5,2,32.0,18.0,0.47619,0.0,0.0,1,0,2,1.0,0,26,20,17,6,2,0
2025020489,,6,Boston Bruins,6,3,24.0,29.0,0.520833,1.0,0.75,1,0,2,1.0,0,21,18,15,3,13,2
2025020489,,52,Winnipeg Jets,3,6,29.0,24.0,0.479166,0.25,0.0,0,1,0,0.0,0,24,16,9,6,9,1
2025020490,,13,Florida Panthers,2,6,25.0,42.0,0.303571,0.0,1.0,0,1,0,0.0,0,28,13,11,7,6,0
2025020490,,21,Colorado Avalanche,6,2,42.0,25.0,0.696428,0.0,1.0,1,0,2,1.0,0,11,17,20,5,4,0
2025020491,,17,Detroit Red Wings,1,4,28.0,29.0,0.458333,0.0,0.5,0,1,0,0.0,0,9,11,14,5,4,0
2025020491,,22,Edmonton Oilers,4,1,29.0,28.0,0.541666,0.5,1.0,1,0,2,1.0,0,25,20,13,5,4,1
2025020492,,7,Buffalo Sabres,3,2,15.0,32.0,0.404761,0.5,0.666667,1,0,2,1.0,0,13,26,16,8,10,1
2025020492,,23,Vancouver Canucks,2,3,32.0,15.0,0.595238,0.333333,0.5,0,1,0,0.0,0,22,7,11,4,8,1
2025020493,,16,Chicago Blackhawks,2,3,29.0,26.0,0.442307,,1.0,0,1,0,0.0,0,19,11,14,4,14,0
2025020493,,19,St. Louis Blues,3,2,26.0,29.0,0.557692,0.0,,1,0,2,1.0,0,30,13,12,9,12,0
2025020494,,55,Seattle Kraken,3,5,37.0,33.0,0.516666,0.0,0.5,0,1,0,0.0,0,14,25,13,4,6,0
2025020494,,68,Utah Mammoth,5,3,33.0,37.0,0.483333,0.5,1.0,1,0,2,1.0,0,13,17,14,4,10,1
2025020495,,1,New Jersey Devils,4,1,22.0,31.0,0.627118,0.0,1.0,1,0,2,1.0,0,17,12,14,5,4,0
2025020495,,24,Anaheim Ducks,1,4,31.0,22.0,0.372881,0.0,1.0,0,1,0,0.0,0,17,21,16,3,4,0
2025020496,,9,Ottawa Senators,2,3,36.0,25.0,0.564516,0.5,0.666667,0,1,0,0.0,0,30,7,16,5,13,2
2025020496,,30,Minnesota Wild,3,2,25.0,36.0,0.435483,0.333333,0.5,1,0,2,1.0,0,21,19,15,4,15,1
2025020497,,5,Pittsburgh Penguins,5,6,43.0,31.0,0.492063,0.6,0.75,0,0,1,0.5,0,14,21,9,4,12,3
2025020497,,28,San Jose Sharks,6,5,31.0,43.0,0.507936,0.25,0.4,1,0,2,1.0,0,17,16,18,6,14,1
2025020498,,2,New York Islanders,2,2,17.0,34.0,0.492753,0.25,0.75,1,0,2,1.0,0,19,20,13,4,8,1
2025020498,,14,Tampa Bay Lightning,2,2,34.0,17.0,0.507246,0.25,0.75,0,0,1,0.5,0,27,10,8,6,8,1
2025020499,,10,Toronto Maple Leafs,3,6,28.0,37.0,0.471698,0.0,1.0,0,1,0,0.0,0,25,15,23,4,4,0
2025020499,,22,Edmonton Oilers,6,3,37.0,28.0,0.528301,0.0,1.0,1,0,2,1.0,0,17,10,18,5,2,0
2025020500,,3,New York Rangers,5,4,29.0,18.0,0.530612,1.0,1.0,1,0,2,1.0,0,32,18,13,4,4,2
2025020500,,8,Montréal Canadiens,4,5,18.0,29.0,0.469387,0.0,0.0,0,0,1,0.5,0,21,23,13,7,6,0
2025020501,,4,Philadelphia Flyers,3,3,18.0,21.0,0.564516,,1.0,0,0,1,0.5,0,28,21,18,3,4,0
2025020501,,12,Carolina Hurricanes,3,3,21.0,18.0,0.435483,0.0,,1,0,2,1.0,0,19,3,11,6,0,0
2025020502,,29,Columbus Blue Jackets,2,3,30.0,26.0,0.580645,0.0,0.666667,0,1,0,0.0,0,15,19,15,7,6,0
2025020502,,54,Vegas Golden Knights,3,2,26.0,30.0,0.419354,0.333333,1.0,1,0,2,1.0,0,15,20,14,5,8,1
2025020503,,15,Washington Capitals,1,5,25.0,35.0,0.563636,0.2,0.666667,0,1,0,0.0,0,20,16,17,3,6,1
2025020503,,52,Winnipeg Jets,5,1,35.0,25.0,0.436363,0.333333,0.8,1,0,2,1.0,0,23,12,10,6,10,1
2025020504,,16,Chicago Blackhawks,0,4,26.0,24.0,0.545454,0.0,1.0,0,1,0,0.0,0,30,7,10,2,6,0
2025020504,,17,Detroit Red Wings,4,0,24.0,26.0,0.454545,0.0,1.0,1,0,2,1.0,1,15,21,13,5,6,0
2025020505,,13,Florida Panthers,4,0,23.0,15.0,0.527272,0.333333,1.0,1,0,2,1.0,1,22,13,17,3,13,1
2025020505,,25,Dallas Stars,0,4,15.0,23.0,0.472727,0.0,0.666667,0,1,0,0.0,0,13,18,16,8,23,0
2025020506,,18,Nashville Predators,2,4,29.0,41.0,0.457627,0.333333,1.0,0,1,0,0.0,0,18,19,13,5,8,1
2025020506,,21,Colorado Avalanche,4,2,41.0,29.0,0.542372,0.0,0.666667,1,0,2,1.0,0,16,16,15,3,6,0
2025020507,,20,Calgary Flames,2,1,38.0,22.0,0.471428,0.0,1.0,1,0,2,1.0,0,12,16,23,5,9,0
2025020507,,26,Los Angeles Kings,1,2,22.0,38.0,0.528571,0.0,1.0,0,0,1,0.5,0,13,15,17,7,13,0
2025020508,,1,New Jersey Devils,1,2,26.0,15.0,0.517857,0.0,0.333334,0,1,0,0.0,0,18,11,15,4,6,0
2025020508,,23,Vancouver Canucks,2,1,15.0,26.0,0.482142,0.666666,1.0,1,0,2,1.0,0,22,16,12,4,6,2
2025020509,,5,Pittsburgh Penguins,4,5,16.0,36.0,0.5,0.0,0.8,0,0,1,0.5,0,18,17,13,4,8,0
2025020509,,68,Utah Mammoth,5,4,36.0,16.0,0.5,0.2,1.0,1,0,2,1.0,0,9,7,18,5,4,1
2025020510,,4,Philadelphia Flyers,2,2,26.0,32.0,0.484375,0.0,0.833334,0,0,1,0.5,0,23,18,13,7,14,0
2025020510,,12,Carolina Hurricanes,2,2,32.0,26.0,0.515625,0.166666,1.0,1,0,2,1.0,0,10,10,16,6,10,1
2025020511,,6,Boston Bruins,2,6,31.0,31.0,0.514705,0.0,0.333334,0,1,0,0.0,0,20,16,13,3,6,0
2025020511,,30,Minnesota Wild,6,2,31.0,31.0,0.485294,0.666666,1.0,1,0,2,1.0,0,14,14,15,5,4,2
2025020512,,8,Montréal Canadiens,4,1,27.0,28.0,0.490909,0.5,0.8,1,0,2,1.0,0,20,11,17,4,10,2
2025020512,,22,Edmonton Oilers,1,4,28.0,27.0,0.50909,0.2,0.5,0,1,0,0.0,0,17,12,19,3,8,1
2025020513,,7,Buffalo Sabres,3,1,23.0,24.0,0.468085,0.0,0.666667,1,0,2,1.0,0,17,13,17,5,6,0
2025020513,,55,Seattle Kraken,1,3,24.0,23.0,0.531914,0.333333,1.0,0,1,0,0.0,0,23,11,12,5,4,1
2025020514,,13,Florida Panthers,5,2,24.0,28.0,0.467741,0.25,1.0,1,0,2,1.0,0,25,17,16,5,17,1
2025020514,,14,Tampa Bay Lightning,2,5,28.0,24.0,0.532258,0.0,0.75,0,1,0,0.0,0,33,3,14,5,17,0
2025020515,,3,New York Rangers,1,4,27.0,26.0,0.6875,0.0,0.666667,0,1,0,0.0,0,20,12,13,4,6,0
2025020515,,24,Anaheim Ducks,4,1,26.0,27.0,0.3125,0.333333,1.0,1,0,2,1.0,0,25,14,15,7,6,1
2025020516,,9,Ottawa Senators,3,2,31.0,25.0,0.456521,0.0,1.0,1,0,2,1.0,0,31,14,12,7,4,0
2025020516,,52,Winnipeg Jets,2,3,25.0,31.0,0.543478,0.0,1.0,0,0,1,0.5,0,20,15,11,0,6,0
2025020517,,18,Nashville Predators,5,2,26.0,22.0,0.653061,0.25,0.666667,1,0,2,1.0,0,13,7,12,6,15,1
2025020517,,19,St. Louis Blues,2,5,22.0,26.0,0.346938,0.333333,0.75,0,1,0,0.0,0,22,11,10,2,17,1
2025020518,,25,Dallas Stars,4,1,26.0,28.0,0.5,0.0,0.666667,1,0,2,1.0,0,19,18,14,2,8,0
2025020518,,26,Los Angeles Kings,1,4,28.0,26.0,0.5,0.333333,1.0,0,1,0,0.0,0,30,15,20,4,6,1
2025020519,,6,Boston Bruins,4,1,23.0,21.0,0.516666,0.25,0.666667,1,0,2,1.0,0,21,23,14,4,16,1
2025020519,,68,Utah Mammoth,1,4,21.0,23.0,0.483333,0.333333,0.75,0,1,0,0.0,0,21,10,12,4,28,1
2025020520,,10,Toronto Maple Leafs,3,2,27.0,25.0,0.571428,0.333333,1.0,1,0,2,1.0,0,29,14,13,4,2,1
2025020520,,16,Chicago Blackhawks,2,3,25.0,27.0,0.428571,0.0,0.666667,0,1,0,0.0,0,15,12,12,4,6,0
2025020521,,4,Philadelphia Flyers,4,1,21.0,22.0,0.672413,0.0,1.0,1,0,2,1.0,0,23,13,15,4,4,0
2025020521,,8,Montréal Canadiens,1,4,22.0,21.0,0.327586,0.0,1.0,0,1,0,0.0,0,21,10,8,2,8,0
2025020522,,2,New York Islanders,2,3,18.0,21.0,0.547169,0.0,0.0,0,1,0,0.0,0,16,21,9,3,4,0
2025020522,,17,Detroit Red Wings,3,2,21.0,18.0,0.45283,1.0,1.0,1,0,2,1.0,0,14,19,13,5,2,2
2025020523,,3,New York Rangers,0,3,23.0,17.0,0.531914,0.0,1.0,0,1,0,0.0,0,26,6,12,6,6,0
2025020523,,23,Vancouver Canucks,3,0,17.0,23.0,0.468085,0.0,1.0,1,0,2,1.0,1,20,13,14,4,8,0
2025020524,,5,Pittsburgh Penguins,4,6,30.0,23.0,0.38,0.166666,0.25,0,1,0,0.0,0,27,8,14,4,8,1
2025020524,,22,Edmonton Oilers,6,4,23.0,30.0,0.62,0.75,0.833334,1,0,2,1.0,0,8,19,14,4,12,3
2025020525,,24,Anaheim Ducks,3,4,27.0,28.0,0.423076,0.0,1.0,0,0,1,0.5,0,20,21,19,2,4,0
2025020525,,29,Columbus Blue Jackets,4,3,28.0,27.0,0.576923,0.0,1.0,1,0,2,1.0,0,20,19,17,5,8,0
2025020526,,15,Washington Capitals,0,5,25.0,32.0,0.473684,0.0,0.75,0,1,0,0.0,0,18,8,9,4,8,0
2025020526,,30,Minnesota Wild,5,0,32.0,25.0,0.526315,0.25,1.0,1,0,2,1.0,1,22,21,15,3,4,1
2025020527,,20,Calgary Flames,3,6,30.0,26.0,0.451612,0.0,1.0,0,1,0,0.0,0,24,12,14,4,2,0
2025020527,,28,San Jose Sharks,6,3,26.0,30.0,0.548387,0.0,1.0,1,0,2,1.0,0,24,25,22,5,4,0
2025020528,,21,Colorado Avalanche,5,3,39.0,38.0,0.5,0.25,0.75,1,0,2,1.0,0,14,14,13,6,16,1
2025020528,,55,Seattle Kraken,3,5,38.0,39.0,0.5,0.25,0.75,0,1,0,0.0,0,18,26,18,4,16,1
2025020529,,13,Florida Panthers,3,2,29.0,29.0,0.465517,0.25,0.75,1,0,2,1.0,0,28,21,10,5,8,1
2025020529,,26,Los Angeles Kings,2,3,29.0,29.0,0.534482,0.25,0.75,0,1,0,0.0,0,16,15,12,5,8,1
2025020530,,17,Detroit Red Wings,1,4,28.0,28.0,0.531914,0.25,1.0,0,1,0,0.0,0,11,15,15,4,8,1
2025020530,,68,Utah Mammoth,4,1,28.0,28.0,0.468085,0.0,0.75,1,0,2,1.0,0,21,18,12,4,8,0
2025020531,,19,St. Louis Blues,1,0,26.0,24.0,0.372093,0.0,1.0,1,0,2,1.0,1,14,14,11,4,6,0
2025020531,,52,Winnipeg Jets,0,1,24.0,26.0,0.627906,0.0,1.0,0,1,0,0.0,0,21,9,19,3,20,0
2025020532,,12,Carolina Hurricanes,4,1,37.0,26.0,0.467532,0.25,1.0,1,0,2,1.0,0,11,14,9,7,6,1
2025020532,,18,Nashville Predators,1,4,26.0,37.0,0.532467,0.0,0.75,0,1,0,0.0,0,23,15,17,6,8,0
2025020533,,1,New Jersey Devils,1,1,33.0,37.0,0.563636,0.0,0.75,1,0,2,1.0,0,21,10,11,5,8,0
2025020533,,54,Vegas Golden Knights,1,1,37.0,33.0,0.436363,0.25,1.0,0,0,1,0.5,0,21,19,16,6,4,1
2025020534,,6,Boston Bruins,1,3,26.0,25.0,0.539682,0.333333,0.8,0,1,0,0.0,0,22,11,15,5,20,1
2025020534,,22,Edmonton Oilers,3,1,25.0,26.0,0.460317,0.2,0.666667,1,0,2,1.0,0,21,19,12,3,6,1
2025020535,,4,Philadelphia Flyers,3,5,27.0,28.0,0.535714,0.0,0.8,0,1,0,0.0,0,29,10,9,1,10,0
2025020535,,7,Buffalo Sabres,5,3,28.0,27.0,0.464285,0.2,1.0,1,0,2,1.0,0,24,15,25,6,6,1
2025020536,,8,Montréal Canadiens,4,1,35.0,15.0,0.659574,0.0,1.0,1,0,2,1.0,0,21,13,10,3,4,0
2025020536,,16,Chicago Blackhawks,1,4,15.0,35.0,0.340425,0.0,1.0,0,1,0,0.0,0,14,8,13,8,4,0
2025020537,,5,Pittsburgh Penguins,0,4,25.0,26.0,0.448979,0.0,0.666667,0,1,0,0.0,0,21,13,21,4,4,0
2025020537,,9,Ottawa Senators,4,0,26.0,25.0,0.55102,0.333333,1.0,1,0,2,1.0,1,18,11,10,3,4,1
2025020538,,14,Tampa Bay Lightning,1,2,32.0,20.0,0.546875,0.2,1.0,0,1,0,0.0,0,18,7,9,2,2,1
2025020538,,26,Los Angeles Kings,2,1,20.0,32.0,0.453125,0.0,0.8,1,0,2,1.0,0,17,22,20,11,20,0
2025020539,,10,Toronto Maple Leafs,0,4,22.0,29.0,0.541666,0.0,1.0,0,1,0,0.0,0,27,13,16,6,6,0
2025020539,,15,Washington Capitals,4,0,29.0,22.0,0.458333,0.0,1.0,1,0,2,1.0,1,13,12,18,4,10,0
2025020540,,29,Columbus Blue Jackets,2,5,29.0,28.0,0.641791,0.0,0.0,0,1,0,0.0,0,26,12,14,6,2,0
2025020540,,30,Minnesota Wild,5,2,28.0,29.0,0.358208,1.0,1.0,1,0,2,1.0,0,15,18,19,6,4,1
2025020541,,3,New York Rangers,2,1,31.0,27.0,0.474576,0.5,1.0,1,0,2,1.0,0,24,17,15,5,8,1
2025020541,,19,St. Louis Blues,1,2,27.0,31.0,0.525423,0.0,0.5,0,0,1,0.5,0,13,7,13,5,6,0
2025020542,,20,Calgary Flames,4,2,46.0,23.0,0.57377,0.2,0.0,1,0,2,1.0,0,22,14,8,4,2,1
2025020542,,55,Seattle Kraken,2,4,23.0,46.0,0.426229,1.0,0.8,0,1,0,0.0,0,24,14,12,6,10,1
2025020543,,25,Dallas Stars,5,3,30.0,37.0,0.584615,1.0,1.0,1,0,2,1.0,0,16,20,15,6,6,1
2025020543,,28,San Jose Sharks,3,5,37.0,30.0,0.415384,0.0,0.0,0,1,0,0.0,0,30,11,20,4,2,0
2025020544,,12,Carolina Hurricanes,3,3,29.0,41.0,0.417721,0.333333,1.0,0,0,1,0.5,0,27,16,16,8,8,1
2025020544,,13,Florida Panthers,3,3,41.0,29.0,0.582278,0.0,0.666667,1,0,2,1.0,0,23,14,14,3,8,0
